# No SDtrue Sdest n
341.00000 0.04687 0.09119 20.00000
342.00000 0.03631 0.07202 10.00000
343.00000 0.01937 0.03847 30.00000
344.00000 0.01465 0.02913 40.00000
345.00000 0.04172 0.08125 20.00000
346.00000 0.03551 0.06926 30.00000
347.00000 0.03869 0.07544 30.00000
348.00000 0.02418 0.04792 30.00000
349.00000 0.01699 0.03371 40.00000
350.00000 0.03946 0.07460 60.00000
351.00000 0.02416 0.04812 10.00000
352.00000 0.04080 0.07623 70.00000
353.00000 0.04254 0.07989 60.00000
354.00000 0.04423 0.08641 20.00000
355.00000 0.00023 0.00045 40.00000
356.00000 0.01810 0.03614 10.00000
357.00000 0.00252 0.00505 30.00000
358.00000 0.03461 0.06539 70.00000
359.00000 0.02435 0.04832 20.00000
360.00000 0.02909 0.05715 30.00000
361.00000 0.02822 0.05377 100.00000
362.00000 0.02087 0.04140 30.00000
363.00000 0.01516 0.03012 50.00000
364.00000 0.04777 0.09020 40.00000
365.00000 0.04096 0.07845 50.00000
366.00000 0.04671 0.09103 20.00000
367.00000 0.03001 0.05811 60.00000
368.00000 0.04832 0.09278 30.00000
369.00000 0.02521 0.04928 60.00000
370.00000 0.02527 0.04973 40.00000
371.00000 0.00687 0.01374 20.00000
372.00000 0.01353 0.02690 50.00000
373.00000 0.01702 0.03363 70.00000
374.00000 0.00570 0.01138 50.00000
375.00000 0.01858 0.03673 50.00000
376.00000 0.04596 0.08890 30.00000
377.00000 0.01000 0.01998 20.00000
378.00000 0.02128 0.04177 70.00000
379.00000 0.04934 0.08948 70.00000
380.00000 0.00137 0.00274 20.00000
381.00000 0.03791 0.07183 60.00000
382.00000 0.03297 0.06388 50.00000
383.00000 0.03568 0.06882 50.00000
384.00000 0.01056 0.02102 60.00000
385.00000 0.00652 0.01303 0.00000
386.00000 0.02489 0.04863 60.00000
387.00000 0.04388 0.08324 40.00000
388.00000 0.04971 0.09351 40.00000
389.00000 0.01760 0.03498 30.00000
390.00000 0.00598 0.01194 60.00000
391.00000 0.03101 0.06091 30.00000
392.00000 0.01486 0.02947 60.00000
393.00000 0.01425 0.02832 50.00000
394.00000 0.04378 0.08511 20.00000
395.00000 0.02251 0.04434 50.00000
396.00000 0.03823 0.07262 60.00000
397.00000 0.00877 0.01752 30.00000
398.00000 0.02031 0.04028 30.00000
399.00000 0.04999 0.09643 20.00000
400.00000 0.02042 0.04085 0.00000
401.00000 0.02356 0.04663 30.00000
402.00000 0.00558 0.01116 30.00000
403.00000 0.02358 0.04683 20.00000
404.00000 0.01552 0.03081 40.00000
405.00000 0.04372 0.08539 20.00000
406.00000 0.02372 0.04675 40.00000
407.00000 0.04449 0.08225 70.00000
408.00000 0.04106 0.08128 10.00000
409.00000 0.03695 0.07342 10.00000
410.00000 0.03433 0.06700 30.00000
411.00000 0.00735 0.01467 40.00000
412.00000 0.02244 0.04438 40.00000
413.00000 0.00180 0.00361 20.00000
414.00000 0.03337 0.06473 40.00000
415.00000 0.04094 0.08013 20.00000
416.00000 0.01192 0.02380 20.00000
417.00000 0.02329 0.04608 30.00000
418.00000 0.00427 0.00853 40.00000
419.00000 0.02633 0.05173 40.00000
420.00000 0.00499 0.00998 10.00000
421.00000 0.04785 0.08792 60.00000
422.00000 0.01138 0.02270 30.00000
423.00000 0.02271 0.04452 60.00000
424.00000 0.01626 0.03242 20.00000
425.00000 0.04313 0.08046 60.00000
426.00000 0.03406 0.06528 60.00000
427.00000 0.00817 0.01629 60.00000
428.00000 0.04829 0.08901 60.00000
429.00000 0.03887 0.07579 30.00000
430.00000 0.01192 0.02375 40.00000
431.00000 0.01285 0.02559 40.00000
432.00000 0.00842 0.01682 20.00000
433.00000 0.00072 0.00145 60.00000
434.00000 0.04200 0.07956 50.00000
435.00000 0.00272 0.00545 30.00000
436.00000 0.01562 0.03099 50.00000
437.00000 0.02803 0.05418 70.00000
438.00000 0.01868 0.03711 30.00000
439.00000 0.02256 0.04383 90.00000
440.00000 0.01687 0.03350 40.00000
441.00000 0.04391 0.08467 30.00000
442.00000 0.04840 0.09309 30.00000
443.00000 0.04114 0.07944 30.00000
444.00000 0.00632 0.01261 70.00000
445.00000 0.04567 0.08661 40.00000
446.00000 0.04758 0.08969 40.00000
447.00000 0.03774 0.07488 10.00000
448.00000 0.02665 0.05265 30.00000
449.00000 0.02821 0.05537 40.00000
450.00000 0.04907 0.09512 20.00000
451.00000 0.04893 0.08922 70.00000
452.00000 0.01963 0.03895 30.00000
453.00000 0.01424 0.02825 60.00000
454.00000 0.01715 0.03401 50.00000
455.00000 0.02162 0.04260 50.00000
456.00000 0.02889 0.05749 10.00000
457.00000 0.04080 0.07553 80.00000
458.00000 0.01732 0.03445 30.00000
459.00000 0.01342 0.02671 40.00000
460.00000 0.04406 0.08486 30.00000
461.00000 0.00776 0.01549 40.00000
462.00000 0.01977 0.03928 30.00000
463.00000 0.04669 0.08981 30.00000
464.00000 0.02580 0.05051 50.00000
465.00000 0.01483 0.02951 40.00000
466.00000 0.00761 0.01519 40.00000
467.00000 0.00752 0.01502 40.00000
468.00000 0.01576 0.03144 20.00000
469.00000 0.04200 0.08188 20.00000
470.00000 0.03661 0.07152 30.00000
471.00000 0.02100 0.04175 20.00000
472.00000 0.03022 0.05878 50.00000
473.00000 0.02837 0.05562 40.00000
474.00000 0.04093 0.08103 10.00000
475.00000 0.01399 0.02783 40.00000
476.00000 0.03744 0.07301 30.00000
477.00000 0.02664 0.05248 30.00000
478.00000 0.03469 0.06748 40.00000
479.00000 0.01543 0.03056 70.00000
480.00000 0.03371 0.06743 0.00000
481.00000 0.01278 0.02547 30.00000
482.00000 0.02175 0.04269 60.00000
483.00000 0.03223 0.06188 70.00000
484.00000 0.04460 0.08477 40.00000
485.00000 0.01938 0.03818 60.00000
486.00000 0.02523 0.04921 60.00000
487.00000 0.00442 0.00883 50.00000
488.00000 0.03459 0.06822 20.00000
489.00000 0.03398 0.06515 60.00000
490.00000 0.03612 0.07170 10.00000
491.00000 0.00488 0.00976 10.00000
492.00000 0.01787 0.03554 30.00000
493.00000 0.01535 0.03051 40.00000
494.00000 0.00556 0.01110 50.00000
495.00000 0.03543 0.06811 60.00000
496.00000 0.01658 0.03292 40.00000
497.00000 0.03902 0.07575 30.00000
498.00000 0.00397 0.00793 50.00000
499.00000 0.03749 0.07241 40.00000
500.00000 0.02443 0.04753 70.00000
501.00000 0.04868 0.09336 30.00000
502.00000 0.02697 0.05279 50.00000
503.00000 0.00909 0.01812 50.00000
504.00000 0.03761 0.07169 60.00000
505.00000 0.04691 0.08764 50.00000
506.00000 0.00002 0.00003 70.00000
507.00000 0.01910 0.03779 40.00000
508.00000 0.02391 0.04668 70.00000
509.00000 0.04513 0.08406 60.00000
510.00000 0.01289 0.02563 60.00000
511.00000 0.00567 0.01133 40.00000
512.00000 0.03054 0.05935 50.00000
513.00000 0.02561 0.05060 30.00000
514.00000 0.03228 0.06337 30.00000
515.00000 0.00652 0.01304 20.00000
516.00000 0.02603 0.05093 50.00000
517.00000 0.04680 0.08897 40.00000
518.00000 0.00698 0.01393 90.00000
519.00000 0.01291 0.02564 70.00000
520.00000 0.02748 0.05321 70.00000
521.00000 0.00470 0.00940 40.00000
522.00000 0.02973 0.05758 60.00000
523.00000 0.00716 0.01432 20.00000
524.00000 0.00304 0.00608 40.00000
525.00000 0.03808 0.07460 20.00000
526.00000 0.03673 0.07004 60.00000
527.00000 0.02002 0.03955 50.00000
528.00000 0.00601 0.01199 80.00000
529.00000 0.04751 0.08763 60.00000
530.00000 0.04243 0.08131 40.00000
531.00000 0.02062 0.04079 40.00000
532.00000 0.03250 0.06312 40.00000
533.00000 0.03852 0.07519 30.00000
534.00000 0.04525 0.08940 10.00000
535.00000 0.03075 0.06040 30.00000
536.00000 0.03978 0.07567 50.00000
537.00000 0.03389 0.06450 70.00000
538.00000 0.01224 0.02441 30.00000
539.00000 0.02394 0.04787 0.00000
540.00000 0.04426 0.08365 50.00000
541.00000 0.00337 0.00673 40.00000
542.00000 0.00178 0.00357 40.00000
543.00000 0.01926 0.03823 30.00000
544.00000 0.01171 0.02333 40.00000
545.00000 0.01974 0.03927 20.00000
546.00000 0.02743 0.05460 10.00000
547.00000 0.02526 0.04937 60.00000
548.00000 0.01276 0.02542 40.00000
549.00000 0.02809 0.05569 20.00000
550.00000 0.02834 0.05637 10.00000
551.00000 0.03999 0.07457 70.00000
552.00000 0.00430 0.00859 50.00000
553.00000 0.01597 0.03185 20.00000
554.00000 0.02084 0.04100 60.00000
555.00000 0.04571 0.08675 40.00000
556.00000 0.03391 0.06684 20.00000
557.00000 0.03135 0.06000 80.00000
558.00000 0.03048 0.05926 50.00000
559.00000 0.04912 0.09285 30.00000
560.00000 0.03538 0.06930 30.00000
561.00000 0.02300 0.04543 40.00000
562.00000 0.01184 0.02356 50.00000
563.00000 0.04830 0.09030 50.00000
564.00000 0.00466 0.00930 60.00000
565.00000 0.01061 0.02116 30.00000
566.00000 0.01819 0.03601 50.00000
567.00000 0.00476 0.00952 70.00000
568.00000 0.02063 0.04053 70.00000
569.00000 0.02700 0.05314 40.00000
570.00000 0.02745 0.05311 70.00000
571.00000 0.00913 0.01823 30.00000
572.00000 0.00467 0.00933 70.00000
573.00000 0.04767 0.09046 40.00000
574.00000 0.02796 0.05565 10.00000
575.00000 0.04667 0.08756 50.00000
576.00000 0.02642 0.05192 40.00000
577.00000 0.00810 0.01618 20.00000
578.00000 0.00141 0.00281 40.00000
579.00000 0.02120 0.04193 40.00000
580.00000 0.01326 0.02639 40.00000
581.00000 0.03967 0.07934 0.00000
582.00000 0.04214 0.08111 30.00000
583.00000 0.04905 0.09421 30.00000
584.00000 0.03416 0.06655 30.00000
585.00000 0.03318 0.06543 20.00000
586.00000 0.04478 0.08635 30.00000
587.00000 0.04249 0.08301 20.00000
588.00000 0.02334 0.04631 20.00000
589.00000 0.02103 0.04155 40.00000
590.00000 0.04319 0.08199 50.00000
591.00000 0.03414 0.06784 10.00000
592.00000 0.04450 0.08276 60.00000
593.00000 0.04949 0.09185 50.00000
594.00000 0.00827 0.01652 40.00000
595.00000 0.01076 0.02143 50.00000
596.00000 0.04230 0.08184 30.00000
597.00000 0.02857 0.05489 80.00000
598.00000 0.04706 0.09168 20.00000
599.00000 0.01835 0.03630 50.00000
600.00000 0.03426 0.06704 30.00000
601.00000 0.04109 0.08125 10.00000
602.00000 0.00490 0.00981 20.00000
603.00000 0.01963 0.03892 30.00000
604.00000 0.03971 0.07334 90.00000
605.00000 0.03407 0.06716 20.00000
606.00000 0.03402 0.06611 40.00000
607.00000 0.01126 0.02238 80.00000
608.00000 0.01665 0.03317 20.00000
609.00000 0.02265 0.04481 30.00000
610.00000 0.00658 0.01314 50.00000
611.00000 0.04498 0.08582 40.00000
612.00000 0.03235 0.06185 70.00000
613.00000 0.02855 0.05530 60.00000
614.00000 0.03751 0.07321 30.00000
615.00000 0.02739 0.05401 30.00000
616.00000 0.01718 0.03425 20.00000
617.00000 0.00594 0.01187 80.00000
618.00000 0.04939 0.09284 40.00000
619.00000 0.03423 0.06694 30.00000
620.00000 0.01977 0.03887 70.00000
621.00000 0.01910 0.03810 10.00000
622.00000 0.03506 0.06819 40.00000
623.00000 0.02559 0.05022 50.00000
624.00000 0.02410 0.04750 40.00000
625.00000 0.04239 0.08347 10.00000
626.00000 0.01425 0.02842 20.00000
627.00000 0.02193 0.04327 40.00000
628.00000 0.02071 0.04084 50.00000
629.00000 0.02859 0.05592 40.00000
630.00000 0.00500 0.00999 20.00000
631.00000 0.04535 0.08381 70.00000
632.00000 0.02529 0.04974 40.00000
633.00000 0.02559 0.05055 30.00000
634.00000 0.04586 0.08908 20.00000
635.00000 0.04892 0.09604 10.00000
636.00000 0.01619 0.03202 70.00000
637.00000 0.01043 0.02081 30.00000
638.00000 0.01044 0.02077 80.00000
639.00000 0.01933 0.03829 40.00000
640.00000 0.03782 0.07232 50.00000
641.00000 0.04489 0.08745 20.00000
642.00000 0.00639 0.01278 20.00000
643.00000 0.00717 0.01433 50.00000
644.00000 0.04031 0.07779 30.00000
645.00000 0.01119 0.02227 60.00000
646.00000 0.02334 0.04626 30.00000
647.00000 0.00187 0.00374 50.00000
648.00000 0.04056 0.07865 30.00000
649.00000 0.04570 0.08894 20.00000
650.00000 0.04249 0.08327 20.00000
651.00000 0.03899 0.07419 50.00000
652.00000 0.01109 0.02213 30.00000
653.00000 0.03657 0.07146 30.00000
654.00000 0.02067 0.04092 40.00000
655.00000 0.01982 0.03936 30.00000
656.00000 0.03983 0.07750 30.00000
657.00000 0.01656 0.03282 50.00000
658.00000 0.02815 0.05556 20.00000
659.00000 0.02565 0.05093 20.00000
660.00000 0.01042 0.02083 10.00000
661.00000 0.02458 0.04840 40.00000
662.00000 0.00803 0.01602 40.00000
663.00000 0.04635 0.08886 30.00000
664.00000 0.00656 0.01312 10.00000
665.00000 0.04913 0.09252 40.00000
666.00000 0.00529 0.01059 20.00000
667.00000 0.00508 0.01016 50.00000
668.00000 0.02917 0.05677 50.00000
669.00000 0.02408 0.04765 30.00000
670.00000 0.00569 0.01136 40.00000
671.00000 0.03227 0.06292 40.00000
672.00000 0.03095 0.06014 50.00000
673.00000 0.00647 0.01292 50.00000
674.00000 0.02582 0.05080 40.00000
675.00000 0.00273 0.00545 30.00000
676.00000 0.03342 0.06569 30.00000
677.00000 0.00462 0.00924 40.00000
678.00000 0.02924 0.05755 30.00000
679.00000 0.03091 0.06138 10.00000
680.00000 0.02572 0.05032 50.00000
681.00000 0.04796 0.09143 40.00000
682.00000 0.03846 0.07176 80.00000
683.00000 0.04684 0.08821 50.00000
684.00000 0.03285 0.06339 50.00000
685.00000 0.04798 0.09060 40.00000
686.00000 0.04656 0.08958 30.00000
687.00000 0.00349 0.00698 40.00000
688.00000 0.02417 0.04798 20.00000
689.00000 0.04964 0.09086 60.00000
690.00000 0.01714 0.03401 40.00000
691.00000 0.02115 0.04195 30.00000
692.00000 0.02102 0.04178 20.00000
693.00000 0.01453 0.02888 50.00000
694.00000 0.03881 0.07689 10.00000
695.00000 0.00346 0.00691 50.00000
696.00000 0.04346 0.08314 40.00000
697.00000 0.00351 0.00702 50.00000
